po_id,material_id,vendor_id,order_date,delivery_date,quantity,is_delivery_date_given,lead_time,is_po_qty_given
PO101856,M0104,V032,2025-06-18,2025-06-27,64,Yes,9.0,Yes
PO101857,M0128,V030,2025-03-16,2025-03-26,258,Yes,10.0,Yes
PO101858,M0197,V005,2025-08-10,2025-09-04,332,Yes,25.0,Yes
PO101859,M0038,V006,2025-06-06,2025-07-19,121,Yes,43.0,Yes
PO101860,M0118,V036,2025-06-29,2025-07-13,298,Yes,14.0,Yes
PO101861,M0082,V043,2025-05-09,2025-05-18,466,Yes,9.0,Yes
PO101862,M0040,V016,2025-01-24,2025-02-06,54,Yes,13.0,Yes
PO101863,M0002,V046,2025-04-05,2025-04-27,331,Yes,22.0,Yes
PO101864,M0190,V029,2026-05-17,2026-06-30,272,Yes,44.0,Yes
PO101865,M0140,V009,2025-11-29,2026-01-01,241,No,,Yes
PO101866,M0130,V031,2025-01-06,2025-02-17,243,Yes,42.0,Yes
PO101868,M0166,V018,2025-01-17,2025-03-08,483,Yes,50.0,Yes
PO101869,M0181,V011,2025-06-05,2025-06-30,187,Yes,25.0,Yes
PO101870,M0076,V011,2025-07-24,2025-08-22,346,Yes,29.0,Yes
PO101871,M0122,V002,2025-01-29,2025-03-13,144,Yes,43.0,Yes
PO101872,M0075,V039,2025-03-26,2025-05-03,262,Yes,38.0,Yes
PO101873,M0194,V007,2025-08-09,2025-09-01,441,Yes,23.0,Yes
PO101874,M0147,V012,2025-06-08,2025-07-12,364,Yes,34.0,Yes
PO101875,M0171,V019,2025-04-04,2025-05-11,491,Yes,37.0,Yes
PO101876,M0038,V008,2025-04-18,2025-05-31,431,Yes,43.0,Yes
PO101877,M0145,V035,2025-03-27,2025-04-28,239,Yes,32.0,Yes
PO101878,M0187,V048,2025-02-12,2025-02-23,304,Yes,11.0,Yes
PO101879,M0114,V026,2025-04-10,2025-06-04,298,Yes,55.0,Yes
PO101880,M0087,V011,2025-05-21,2025-07-09,76,Yes,49.0,Yes
PO101881,M0177,V005,2025-09-05,2025-09-17,188,Yes,12.0,Yes
PO101882,M0029,V043,2025-05-02,2025-06-30,333,Yes,59.0,Yes
PO101883,M0188,V049,2025-06-21,2025-08-06,388,Yes,46.0,Yes
PO101884,M0123,V001,2025-01-21,2025-03-08,487,Yes,46.0,Yes
PO101885,M0011,V044,2025-03-16,2025-05-09,246,Yes,54.0,Yes
PO101886,M0036,V018,2025-01-02,2025-02-11,130,Yes,40.0,Yes
PO101887,M0174,V010,2025-02-03,2025-03-26,474,Yes,51.0,Yes
PO101888,M0142,V029,2025-06-05,2025-08-04,315,Yes,60.0,Yes
PO101889,M0030,V023,2026-07-31,2026-08-18,411,Yes,18.0,Yes
PO101890,M0079,V012,2025-01-13,2025-02-14,283,Yes,32.0,Yes
PO101891,M0007,V014,2025-03-03,2025-04-05,79,Yes,33.0,Yes
PO101892,M0103,V046,2025-07-13,2025-08-01,72,Yes,19.0,Yes
PO101893,M0159,V003,2025-01-28,2025-02-28,263,Yes,31.0,Yes
PO101894,M0057,V044,2025-04-08,2025-05-04,191,Yes,26.0,Yes
PO101895,M0115,V035,2025-06-08,2025-08-04,367,Yes,57.0,Yes
PO101896,M0092,V014,2025-04-25,2025-05-29,375,Yes,34.0,Yes
PO101897,M0024,V029,2025-01-25,2025-02-24,430,Yes,30.0,Yes
PO101898,M0084,V045,2025-02-22,2025-03-25,63,Yes,31.0,Yes
PO101899,M0015,V004,2025-07-03,2025-08-23,488,Yes,51.0,Yes
PO101900,M0156,V041,2025-04-07,2025-04-18,380,Yes,11.0,Yes
PO101902,M0050,V034,2025-06-21,2025-07-23,141,Yes,32.0,Yes
PO101903,M0150,V042,2025-01-05,2025-01-30,254,Yes,25.0,Yes
PO101904,M0135,V043,2025-06-14,2025-07-31,43,Yes,47.0,Yes
PO101905,M0057,V046,2025-01-28,2025-02-18,17,Yes,21.0,Yes
PO101906,M0197,V043,2026-01-16,2026-02-13,63,Yes,28.0,Yes
PO101907,M0072,V007,2025-02-25,2025-03-11,253,Yes,14.0,Yes
PO101908,M0051,V025,2025-02-17,2025-04-06,465,Yes,48.0,Yes
PO101909,M0006,V045,2025-01-20,2025-02-24,376,Yes,35.0,Yes
PO101910,M0022,V020,2025-02-13,2025-02-22,292,Yes,9.0,Yes
PO101911,M0138,V029,2025-09-09,2025-09-19,469,Yes,10.0,Yes
PO101912,M0115,V004,2026-11-05,2027-01-02,8,Yes,58.0,Yes
PO101913,M0174,V039,2025-02-25,2025-03-07,325,Yes,10.0,Yes
PO101914,M0172,V001,2025-03-13,2025-03-23,90,Yes,10.0,Yes
PO101915,M0023,V004,2025-06-03,2025-07-05,208,Yes,32.0,Yes
PO101916,M0132,V050,2025-09-18,2025-09-29,292,Yes,11.0,Yes
PO101917,M0101,V025,2025-04-18,2025-06-09,284,Yes,52.0,Yes
PO101918,M0050,V050,2025-03-01,2025-04-22,118,Yes,52.0,Yes
PO101919,M0126,V013,2025-03-05,2025-04-02,349,Yes,28.0,Yes
PO101920,M0082,V016,2025-05-23,2025-06-27,175,No,,Yes
PO101921,M0155,V024,2025-01-01,2025-01-14,76,Yes,13.0,Yes
PO101922,M0155,V016,2025-04-26,2025-06-05,101,Yes,40.0,Yes
PO101923,M0131,V013,2025-02-22,2025-03-02,414,Yes,8.0,Yes
PO101924,M0015,V006,2025-07-09,2025-08-20,151,Yes,42.0,Yes
PO101925,M0171,V002,2025-01-12,2025-02-21,400,Yes,40.0,Yes
PO101926,M0093,V027,2025-04-17,2025-05-27,270,Yes,40.0,Yes
PO101927,M0102,V002,2025-03-20,2025-04-15,458,Yes,26.0,Yes
PO101928,M0038,V001,2025-05-04,2025-06-20,71,Yes,47.0,Yes
PO101929,M0184,V022,2025-01-09,2025-01-21,493,Yes,12.0,Yes
PO101931,M0095,V013,2025-04-09,2025-05-06,124,Yes,27.0,Yes
PO101932,M0099,V044,2025-04-09,2025-06-08,381,Yes,60.0,Yes
PO101933,M0096,V043,2025-04-22,2025-06-08,293,Yes,47.0,Yes
PO101934,M0004,V005,2025-05-16,2025-07-08,285,Yes,53.0,Yes
PO101935,M0073,V015,2025-07-16,2025-08-17,195,Yes,32.0,Yes
PO101936,M0089,V007,2025-02-07,2025-04-08,399,Yes,60.0,Yes
PO101938,M0079,V043,2025-03-24,2025-04-01,431,Yes,8.0,Yes
PO101939,M0115,V011,2025-01-10,2025-02-02,430,Yes,23.0,Yes
PO101940,M0144,V047,2025-01-08,2025-02-20,436,Yes,43.0,Yes
PO101941,M0023,V011,2025-02-18,2025-03-14,275,Yes,24.0,Yes
PO101942,M0056,V003,2025-07-04,2025-07-31,461,Yes,27.0,Yes
PO101943,M0187,V027,2025-05-28,2025-06-08,106,Yes,11.0,Yes
PO101944,M0114,V033,2025-07-06,2025-08-16,21,Yes,41.0,Yes
PO101945,M0190,V007,2025-03-29,2025-05-05,64,Yes,37.0,Yes
PO101947,M0114,V021,2025-01-20,2025-02-03,27,Yes,14.0,Yes
PO101948,M0074,V021,2025-02-17,2025-04-05,311,Yes,47.0,Yes
PO101949,M0042,V036,2025-03-10,2025-04-14,285,Yes,35.0,Yes
PO101950,M0187,V041,2025-01-12,2025-01-31,148,Yes,19.0,Yes
PO101951,M0109,V013,2025-01-30,2025-03-30,281,Yes,59.0,Yes
PO101952,M0187,V040,2025-04-20,2025-05-01,326,Yes,11.0,Yes
PO101953,M0107,V014,2025-06-09,2025-07-06,319,Yes,27.0,Yes
PO101954,M0036,V035,2027-02-08,2027-04-08,164,Yes,59.0,Yes
PO101955,M0151,V026,2025-11-21,2025-12-31,386,Yes,40.0,Yes
PO101956,M0154,V028,2025-05-04,2025-06-01,406,Yes,28.0,Yes
PO101957,M0023,V008,2025-03-07,2025-03-19,224,Yes,12.0,Yes
PO101958,M0037,V015,2025-05-02,2025-06-24,272,Yes,53.0,Yes
PO101959,M0054,V014,2025-07-04,2025-07-26,146,Yes,22.0,Yes
PO101960,M0078,V007,2025-01-16,2025-02-26,453,Yes,41.0,Yes
PO101961,M0122,V023,2025-03-05,2025-03-24,438,Yes,19.0,Yes
PO101962,M0135,V021,2025-08-08,2025-10-03,356,Yes,56.0,Yes
PO101963,M0086,V012,2025-02-28,2025-04-01,30,Yes,32.0,Yes
PO101964,M0017,V001,2025-04-12,2025-06-10,45,Yes,59.0,Yes
PO101965,M0152,V026,2025-04-17,2025-05-27,275,Yes,40.0,Yes
PO101966,M0194,V042,2025-01-25,2025-03-20,471,Yes,54.0,Yes
PO101967,M0097,V021,2025-02-23,2025-04-21,34,Yes,57.0,Yes
PO101968,M0023,V001,2025-02-18,2025-04-03,141,Yes,44.0,Yes
PO101969,M0002,V025,2025-01-04,2025-02-17,427,Yes,44.0,Yes
PO101970,M0105,V014,2025-01-03,2025-02-20,318,Yes,48.0,Yes
PO101971,M0164,V030,2025-08-02,2025-09-17,374,Yes,46.0,Yes
PO101972,M0070,V015,2025-02-08,2025-03-20,221,Yes,40.0,Yes
PO101973,M0107,V005,2025-03-29,2025-04-04,356,Yes,6.0,Yes
PO101974,M0045,V043,2025-02-12,2025-03-27,22,Yes,43.0,Yes
PO101976,M0119,V018,2025-02-06,2025-04-05,436,Yes,58.0,Yes
PO101977,M0182,V042,2025-03-09,2025-04-27,367,Yes,49.0,Yes
PO101978,M0146,V040,2025-09-05,2025-10-05,420,No,,Yes
PO101979,M0194,V024,2025-08-10,2025-08-16,329,Yes,6.0,Yes
PO101980,M0036,V003,2025-01-25,2025-02-10,231,Yes,16.0,Yes
PO101981,M0052,V005,2025-07-14,2025-08-05,499,Yes,22.0,Yes
PO101982,M0048,V014,2025-03-15,2025-05-03,403,Yes,49.0,Yes
PO101983,M0098,V027,2025-03-21,2025-05-13,38,Yes,53.0,Yes
PO101984,M0075,V020,2025-01-18,2025-02-11,70,Yes,24.0,Yes
PO101985,M0142,V050,2025-01-11,2025-02-06,116,Yes,26.0,Yes
PO101986,M0126,V039,2025-06-06,2025-07-03,239,Yes,27.0,Yes
PO101987,M0011,V032,2025-03-24,2025-03-29,335,Yes,5.0,Yes
PO101988,M0078,V007,2025-03-10,2025-03-26,441,Yes,16.0,Yes
PO101989,M0150,V046,2025-06-06,2025-08-05,148,Yes,60.0,Yes
PO101990,M0078,V035,2025-06-24,2025-07-08,9,Yes,14.0,Yes
PO101992,M0144,V037,2025-04-24,2025-06-10,388,Yes,47.0,Yes
PO101993,M0190,V011,2025-01-18,2025-02-17,50,Yes,30.0,Yes
PO101994,M0119,V017,2025-06-17,2025-06-26,338,Yes,9.0,Yes
PO101995,M0058,V007,2025-05-09,2025-05-23,5,Yes,14.0,Yes
PO101996,M0007,V039,2026-01-12,2026-03-05,404,Yes,52.0,Yes
PO101997,M0001,V021,2025-01-09,2025-02-23,343,Yes,45.0,Yes
PO101998,M0040,V041,2025-01-08,2025-01-14,126,Yes,6.0,Yes
PO101999,M0068,V045,2025-02-09,2025-02-19,75,Yes,10.0,Yes
PO102000,M0077,V025,2025-02-06,2025-03-30,165,Yes,52.0,Yes
PO102001,M0164,V044,2025-02-04,2025-03-14,278,Yes,38.0,Yes
PO102002,M0163,V050,2025-10-12,2025-10-30,442,Yes,18.0,Yes
PO102003,M0121,V045,2025-02-04,2025-03-05,324,Yes,29.0,Yes
PO102004,M0032,V009,2025-02-08,2025-03-11,477,Yes,31.0,Yes
PO102005,M0168,V022,2025-06-20,2025-07-24,300,Yes,34.0,Yes
PO102006,M0171,V012,2025-03-13,2025-04-08,290,Yes,26.0,Yes
PO102007,M0074,V041,2025-06-29,2025-07-14,77,Yes,15.0,Yes
PO102008,M0107,V049,2025-01-09,2025-02-06,298,Yes,28.0,Yes
PO102009,M0046,V045,2025-03-22,2025-04-15,137,Yes,24.0,Yes
PO102010,M0126,V021,2025-01-05,2025-02-25,106,Yes,51.0,Yes
PO102011,M0177,V043,2025-01-08,2025-02-02,95,Yes,25.0,Yes
PO102012,M0166,V031,2025-10-12,2025-12-05,135,Yes,54.0,Yes
PO102013,M0063,V005,2025-01-18,2025-02-28,68,Yes,41.0,Yes
PO102014,M0008,V022,2025-04-02,2025-05-15,147,Yes,43.0,Yes
PO102015,M0031,V002,2025-03-05,2025-03-15,490,Yes,10.0,Yes
PO102016,M0196,V039,2025-02-21,2025-03-01,478,Yes,8.0,Yes
PO102017,M0071,V038,2025-10-04,2025-10-18,159,Yes,14.0,Yes
PO102018,M0127,V029,2025-01-03,2025-01-18,384,Yes,15.0,Yes
PO102019,M0018,V025,2025-05-11,2025-07-03,163,Yes,53.0,Yes
PO102020,M0154,V033,2026-02-01,2026-03-17,441,Yes,44.0,Yes
PO102021,M0191,V041,2025-04-09,2025-04-17,341,Yes,8.0,Yes
PO102022,M0093,V048,2025-11-28,2026-01-15,189,Yes,48.0,Yes
PO102023,M0149,V015,2025-01-07,2025-02-10,415,No,,Yes
PO102024,M0124,V033,2025-03-07,2025-03-29,339,Yes,22.0,Yes
PO102025,M0145,V038,2025-02-06,2025-03-11,95,Yes,33.0,Yes
PO102026,M0112,V046,2025-06-07,2025-07-24,181,Yes,47.0,Yes
PO102027,M0067,V001,2026-04-23,2026-05-25,288,Yes,32.0,Yes
PO102028,M0161,V015,2025-02-05,2025-03-13,322,Yes,36.0,Yes
PO102029,M0176,V002,2025-05-08,2025-06-20,187,Yes,43.0,Yes
PO102030,M0122,V040,2025-01-27,2025-03-01,372,Yes,33.0,Yes
PO102031,M0178,V049,2025-04-10,2025-05-11,138,Yes,31.0,Yes
PO102032,M0031,V008,2025-03-16,2025-04-07,130,Yes,22.0,Yes
PO102033,M0096,V020,2026-03-06,2026-03-24,194,Yes,18.0,Yes
PO102034,M0132,V016,2025-04-23,2025-06-15,316,Yes,53.0,Yes
PO102035,M0188,V048,2025-02-21,2025-03-30,472,Yes,37.0,Yes
PO102036,M0148,V028,2025-01-15,2025-01-27,273,Yes,12.0,Yes
PO102037,M0005,V049,2025-01-20,2025-02-16,352,Yes,27.0,Yes
PO102038,M0067,V016,2025-01-31,2025-03-04,144,Yes,32.0,Yes
PO102039,M0042,V040,2025-02-04,2025-02-16,16,Yes,12.0,Yes
PO102040,M0149,V006,2025-08-17,2025-09-09,302,Yes,23.0,Yes
PO102041,M0015,V004,2025-04-09,2025-05-27,423,Yes,48.0,Yes
PO102042,M0038,V009,2025-03-30,2025-05-17,245,Yes,48.0,Yes
PO102043,M0082,V024,2025-01-15,2025-02-26,415,Yes,42.0,Yes
PO102044,M0119,V032,2025-08-25,2025-09-30,107,Yes,36.0,Yes
PO102045,M0178,V019,2025-06-03,2025-07-11,88,Yes,38.0,Yes
PO102046,M0035,V013,2025-01-09,2025-02-25,129,Yes,47.0,Yes
PO102047,M0092,V010,2025-05-28,2025-06-21,395,Yes,24.0,Yes
PO102048,M0042,V025,2025-04-05,2025-04-12,375,Yes,7.0,Yes
PO102049,M0014,V014,2025-01-11,2025-01-30,341,Yes,19.0,Yes
PO102050,M0070,V042,2025-03-15,2025-04-14,4,Yes,30.0,Yes
PO102051,M0093,V003,2025-03-21,2025-04-27,327,No,,Yes
PO102052,M0108,V016,2025-01-22,2025-01-30,410,Yes,8.0,Yes
PO102053,M0163,V047,2025-12-16,2025-12-21,367,Yes,5.0,Yes
PO102054,M0092,V039,2025-08-16,2025-09-03,306,Yes,18.0,Yes
PO102055,M0013,V029,2025-05-13,2025-06-06,396,Yes,24.0,Yes
PO102056,M0075,V048,2025-03-16,2025-04-03,95,Yes,18.0,Yes
PO102057,M0075,V022,2025-03-05,2025-04-28,209,Yes,54.0,Yes
PO102058,M0136,V009,2025-05-07,2025-05-20,225,Yes,13.0,Yes
PO102059,M0164,V018,2025-04-05,2025-05-28,459,Yes,53.0,Yes
PO102060,M0020,V021,2025-01-08,2025-01-29,348,Yes,21.0,Yes
PO102061,M0132,V042,2025-03-28,2025-04-20,480,Yes,23.0,Yes
PO102063,M0197,V049,2025-03-15,2025-03-27,47,Yes,12.0,Yes
PO102064,M0161,V003,2025-01-07,2025-01-12,476,Yes,5.0,Yes
PO102065,M0047,V034,2025-07-05,2025-08-10,181,Yes,36.0,Yes
PO102067,M0025,V027,2025-02-05,2025-03-09,199,Yes,32.0,Yes
PO102068,M0154,V042,2025-01-22,2025-02-07,386,Yes,16.0,Yes
PO102070,M0043,V019,2025-06-19,2025-07-18,280,Yes,29.0,Yes
PO102071,M0140,V049,2025-03-29,2025-05-07,260,Yes,39.0,Yes
PO102072,M0083,V002,2025-01-28,2025-03-19,108,Yes,50.0,Yes
PO102073,M0081,V015,2025-09-10,2025-09-29,19,Yes,19.0,Yes
PO102074,M0176,V047,2025-09-12,2025-10-19,410,Yes,37.0,Yes
PO102075,M0078,V022,2025-09-03,2025-10-13,459,Yes,40.0,Yes
PO102076,M0070,V022,2025-02-02,2025-04-01,296,Yes,58.0,Yes
PO102077,M0176,V016,2025-03-14,2025-04-30,306,Yes,47.0,Yes
PO102078,M0179,V014,2026-05-19,2026-07-14,171,Yes,56.0,Yes
PO102079,M0177,V035,2025-06-27,2025-07-24,331,Yes,27.0,Yes
PO102080,M0093,V004,2025-01-04,2025-01-13,493,Yes,9.0,Yes
PO102081,M0025,V043,2025-01-09,2025-02-08,195,Yes,30.0,Yes
PO102082,M0137,V016,2025-03-16,2025-05-15,12,Yes,60.0,Yes
PO102084,M0091,V044,2025-04-03,2025-04-10,490,Yes,7.0,Yes
PO102085,M0037,V045,2025-03-24,2025-04-25,283,Yes,32.0,Yes
PO102086,M0004,V047,2025-01-14,2025-01-20,369,Yes,6.0,Yes
PO102087,M0036,V015,2025-05-09,2025-06-12,182,Yes,34.0,Yes
PO102088,M0133,V039,2025-07-27,2025-08-05,450,Yes,9.0,Yes
PO102089,M0073,V025,2025-02-27,2025-04-28,305,Yes,60.0,Yes
PO102090,M0096,V034,2025-06-29,2025-07-24,144,Yes,25.0,Yes
PO102091,M0200,V021,2026-02-05,2026-03-18,386,Yes,41.0,Yes
PO102092,M0125,V012,2025-01-28,2025-03-01,316,Yes,32.0,Yes
PO102093,M0106,V029,2025-03-30,2025-05-10,182,Yes,41.0,Yes
PO102094,M0088,V041,2025-02-10,2025-03-12,30,Yes,30.0,Yes
PO102095,M0042,V001,2025-07-08,2025-08-12,84,No,,Yes
PO102096,M0027,V005,2025-04-14,2025-05-29,166,Yes,45.0,Yes
PO102097,M0056,V032,2025-05-01,2025-06-01,284,Yes,31.0,Yes
PO102098,M0040,V005,2025-07-11,2025-08-03,281,Yes,23.0,Yes
PO102099,M0129,V013,2025-03-02,2025-03-14,96,Yes,12.0,Yes
PO102100,M0057,V004,2025-10-23,2025-11-22,381,Yes,30.0,Yes
PO102101,M0049,V041,2025-04-02,2025-04-08,266,Yes,6.0,Yes
PO102102,M0144,V010,2025-01-21,2025-02-15,444,Yes,25.0,Yes
PO102103,M0158,V014,2025-05-23,2025-06-07,298,Yes,15.0,Yes
PO102104,M0177,V009,2025-07-09,2025-09-03,296,Yes,56.0,Yes
PO102105,M0135,V006,2025-02-15,2025-03-31,225,Yes,44.0,Yes
PO102106,M0137,V012,2025-08-22,2025-09-25,333,Yes,34.0,Yes
PO102107,M0183,V038,2025-10-11,2025-12-08,361,Yes,58.0,Yes
PO102108,M0142,V036,2025-02-08,2025-03-29,374,Yes,49.0,Yes
PO102110,M0194,V014,2025-01-19,2025-01-29,303,Yes,10.0,Yes
PO102111,M0030,V016,2025-01-28,2025-03-01,421,Yes,32.0,Yes
PO102112,M0107,V033,2025-01-25,2025-03-25,246,Yes,59.0,Yes
PO102113,M0118,V006,2025-09-27,2025-10-08,208,Yes,11.0,Yes
PO102114,M0020,V028,2025-05-08,2025-05-28,237,Yes,20.0,Yes
PO102115,M0030,V047,2025-01-20,2025-02-21,22,Yes,32.0,Yes
PO102116,M0034,V030,2025-03-11,2025-04-22,185,Yes,42.0,Yes
PO102117,M0005,V020,2025-04-25,2025-05-25,468,Yes,30.0,Yes
PO102118,M0123,V011,2025-01-11,2025-02-18,242,Yes,38.0,Yes
PO102119,M0090,V047,2025-09-14,2025-09-24,363,Yes,10.0,Yes
PO102120,M0080,V013,2025-07-15,2025-08-14,283,Yes,30.0,Yes
PO102121,M0177,V016,2025-03-26,2025-05-25,41,Yes,60.0,Yes
PO102122,M0093,V028,2026-02-14,2026-03-10,336,Yes,24.0,Yes
PO102123,M0036,V012,2025-03-06,2025-04-27,162,Yes,52.0,Yes
PO102124,M0114,V039,2026-05-13,2026-06-08,160,Yes,26.0,Yes
PO102125,M0153,V016,2025-05-13,2025-06-01,474,Yes,19.0,Yes
PO102126,M0134,V020,2025-05-01,2025-05-27,89,Yes,26.0,Yes
PO102127,M0196,V019,2025-01-22,2025-03-17,322,Yes,54.0,Yes
PO102128,M0088,V037,2025-09-14,2025-09-29,12,Yes,15.0,Yes
PO102129,M0045,V029,2025-03-08,2025-03-17,424,Yes,9.0,Yes
PO102130,M0182,V041,2025-01-22,2025-02-28,73,Yes,37.0,Yes
PO102131,M0078,V013,2025-01-02,2025-02-16,76,Yes,45.0,Yes
PO102132,M0008,V018,2025-04-09,2025-04-21,346,Yes,12.0,Yes
PO102134,M0031,V031,2025-06-02,2025-07-09,10,Yes,37.0,Yes
PO102135,M0057,V006,2025-09-23,2025-10-10,352,Yes,17.0,Yes
PO102136,M0033,V024,2025-01-10,2025-03-05,226,Yes,54.0,Yes
PO102137,M0178,V026,2025-06-07,2025-07-04,176,Yes,27.0,Yes
PO102138,M0037,V025,2025-01-25,2025-02-21,276,Yes,27.0,Yes
PO102139,M0177,V011,2025-08-23,2025-10-13,39,Yes,51.0,Yes
PO102140,M0059,V031,2025-07-25,2025-09-20,60,Yes,57.0,Yes
PO102141,M0079,V029,2025-04-04,2025-05-20,66,Yes,46.0,Yes
PO102142,M0033,V028,2025-05-29,2025-07-25,321,Yes,57.0,Yes
PO102143,M0054,V033,2025-02-15,2025-03-01,435,Yes,14.0,Yes
PO102144,M0034,V040,2025-03-18,2025-04-07,124,Yes,20.0,Yes
PO102145,M0021,V048,2025-07-26,2025-08-06,164,Yes,11.0,Yes
PO102146,M0109,V028,2025-03-15,2025-03-29,408,Yes,14.0,Yes
PO102147,M0177,V049,2025-02-23,2025-03-16,411,Yes,21.0,Yes
PO102148,M0196,V010,2025-03-23,2025-04-09,386,Yes,17.0,Yes
PO102151,M0005,V031,2025-01-23,2025-02-06,78,Yes,14.0,Yes
PO102152,M0199,V002,2025-05-30,2025-07-22,194,Yes,53.0,Yes
PO102153,M0124,V049,2025-07-29,2025-09-20,285,Yes,53.0,Yes
PO102154,M0194,V025,2025-01-13,2025-02-28,15,Yes,46.0,Yes
PO102155,M0111,V028,2025-02-02,2025-02-11,12,Yes,9.0,Yes
PO102156,M0011,V006,2025-01-19,2025-02-04,101,Yes,16.0,Yes
PO102157,M0051,V049,2025-02-21,2025-04-16,156,Yes,54.0,Yes
PO102158,M0028,V020,2025-03-13,2025-04-27,340,Yes,45.0,Yes
PO102159,M0009,V039,2025-06-15,2025-07-21,125,Yes,36.0,Yes
PO102160,M0169,V035,2025-05-07,2025-06-10,359,Yes,34.0,Yes
PO102161,M0132,V010,2025-04-27,2025-06-19,280,Yes,53.0,Yes
PO102162,M0152,V036,2025-02-22,2025-04-04,405,Yes,41.0,Yes
PO102163,M0016,V047,2025-08-10,2025-10-02,394,Yes,53.0,Yes
PO102164,M0121,V012,2025-03-18,2025-04-29,110,Yes,42.0,Yes
PO102165,M0031,V017,2026-04-10,2026-05-13,334,Yes,33.0,Yes
PO102166,M0065,V025,2025-05-01,2025-06-18,357,Yes,48.0,Yes
PO102167,M0012,V030,2025-01-17,2025-02-27,146,Yes,41.0,Yes
PO102168,M0017,V020,2025-05-16,2025-07-01,216,Yes,46.0,Yes
PO102169,M0078,V030,2025-02-17,2025-04-03,398,Yes,45.0,Yes
PO102170,M0171,V019,2025-05-20,2025-07-03,162,Yes,44.0,Yes
PO102171,M0003,V025,2025-01-09,2025-02-03,128,Yes,25.0,Yes
PO102172,M0194,V036,2025-01-24,2025-03-25,314,Yes,60.0,Yes
PO102173,M0025,V039,2025-08-21,2025-10-05,332,Yes,45.0,Yes
PO102174,M0032,V031,2025-01-31,2025-02-25,150,Yes,25.0,Yes
PO102175,M0155,V005,2025-08-06,2025-08-20,454,Yes,14.0,Yes
PO102176,M0053,V022,2025-02-09,2025-03-14,36,Yes,33.0,Yes
PO102177,M0151,V009,2025-05-04,2025-05-13,173,Yes,9.0,Yes
PO102178,M0052,V046,2025-05-23,2025-06-27,420,Yes,35.0,Yes
PO102179,M0048,V031,2025-03-28,2025-04-30,22,Yes,33.0,Yes
PO102180,M0172,V013,2025-02-13,2025-03-30,206,Yes,45.0,Yes
PO102181,M0090,V010,2025-01-29,2025-02-22,127,Yes,24.0,Yes
PO102182,M0008,V013,2025-01-05,2025-03-01,336,Yes,55.0,Yes
PO102183,M0024,V001,2025-02-13,2025-03-07,445,Yes,22.0,Yes
PO102184,M0038,V001,2025-05-08,2025-06-19,356,Yes,42.0,Yes
PO102185,M0192,V033,2025-12-01,2026-01-01,440,No,,Yes
PO102186,M0072,V047,2025-09-03,2025-09-30,217,Yes,27.0,Yes
PO102187,M0149,V047,2025-06-24,2025-07-31,96,Yes,37.0,Yes
PO102188,M0090,V024,2025-07-06,2025-07-15,417,Yes,9.0,Yes
PO102189,M0091,V032,2025-05-12,2025-06-05,429,Yes,24.0,Yes
PO102190,M0042,V026,2025-02-06,2025-03-12,164,Yes,34.0,Yes
PO102191,M0129,V027,2025-10-13,2025-11-15,148,Yes,33.0,Yes
PO102192,M0200,V026,2025-05-14,2025-05-21,18,Yes,7.0,Yes
PO102193,M0187,V048,2025-04-09,2025-04-17,294,Yes,8.0,Yes
PO102194,M0157,V024,2025-01-15,2025-02-12,195,Yes,28.0,Yes
PO102195,M0062,V025,2025-03-13,2025-05-10,151,Yes,58.0,Yes
PO102196,M0130,V032,2025-03-16,2025-04-08,480,Yes,23.0,Yes
PO102197,M0146,V020,2025-08-28,2025-09-06,365,Yes,9.0,Yes
PO102198,M0018,V042,2025-04-05,2025-05-21,123,Yes,46.0,Yes
PO102199,M0026,V038,2025-02-27,2025-04-28,400,Yes,60.0,Yes
PO102200,M0149,V005,2026-03-28,2026-05-26,187,Yes,59.0,Yes
PO102201,M0196,V027,2025-01-15,2025-01-25,453,Yes,10.0,Yes
PO102202,M0004,V003,2025-03-07,2025-04-20,452,Yes,44.0,Yes
PO102203,M0136,V008,2025-01-06,2025-02-18,149,Yes,43.0,Yes
PO102204,M0056,V025,2025-06-11,2025-07-18,104,Yes,37.0,Yes
PO102205,M0184,V037,2025-10-28,2025-11-26,243,Yes,29.0,Yes
PO102206,M0050,V011,2025-02-09,2025-03-15,462,Yes,34.0,Yes
PO102207,M0073,V013,2025-08-23,2025-10-04,231,Yes,42.0,Yes
PO102208,M0044,V049,2025-02-11,2025-03-23,479,Yes,40.0,Yes
PO102209,M0194,V028,2025-10-17,2025-12-11,206,Yes,55.0,Yes
PO102210,M0138,V017,2025-06-18,2025-08-09,198,Yes,52.0,Yes
PO102211,M0002,V050,2025-07-16,2025-07-23,396,Yes,7.0,Yes
PO102212,M0186,V049,2025-01-03,2025-02-05,400,Yes,33.0,Yes
PO102213,M0026,V047,2026-01-31,2026-03-28,337,Yes,56.0,Yes
PO102214,M0055,V023,2025-06-05,2025-07-16,493,Yes,41.0,Yes
PO102215,M0130,V033,2025-02-13,2025-03-31,87,Yes,46.0,Yes
PO102216,M0182,V046,2025-08-01,2025-08-18,142,Yes,17.0,Yes
PO102217,M0122,V032,2025-02-09,2025-03-06,317,Yes,25.0,Yes
PO102218,M0094,V041,2025-09-05,2025-10-18,199,Yes,43.0,Yes
PO102219,M0179,V045,2025-01-15,2025-02-19,46,Yes,35.0,Yes
