shipment_id,po_id,actual_delivery_date,shipment_quantity,carrier,is_shipments_qty_given
S501604,PO101962,2025-10-05,271.0,Sea,Yes
S501605,PO102887,2025-03-21,321.0,Rail,Yes
S501606,PO100726,2025-03-26,310.0,DHL,Yes
S501607,PO101244,2025-07-24,349.0,UPS,Yes
S501608,PO102601,2025-01-14,20.0,Local,Yes
S501609,PO101065,2025-08-17,289.0,UPS,Yes
S501610,PO100675,2026-06-02,100.0,Local,Yes
S501611,PO102920,2025-04-08,252.0,Sea,Yes
S501612,PO100282,2025-04-14,77.0,DHL,Yes
S501613,PO101081,2025-02-17,0.0,DHL,No
S501614,PO102881,2025-10-20,392.0,Local,Yes
S501615,PO102584,2025-06-25,173.0,Rail,Yes
S501616,PO101908,2025-04-12,363.0,Sea,Yes
S501617,PO102970,2025-03-21,201.0,DHL,Yes
S501618,PO101152,2025-07-29,217.0,DHL,Yes
S501619,PO102889,2025-04-30,376.0,FedEx,Yes
S501620,PO100947,2025-11-23,208.0,DHL,Yes
S501621,PO100664,2025-02-26,74.0,FedEx,Yes
S501622,PO101717,2025-07-01,11.0,DHL,Yes
S501623,PO101148,2025-09-18,287.0,DHL,Yes
S501624,PO100066,2025-03-16,256.0,Rail,Yes
S501625,PO102053,2026-01-01,12.0,Rail,Yes
S501626,PO100636,2025-05-23,380.0,Sea,Yes
S501627,PO100313,2026-02-27,78.0,DHL,Yes
S501628,PO100564,2025-04-07,172.0,Sea,Yes
S501629,PO101601,2025-04-14,96.0,Sea,Yes
S501630,PO100825,2026-01-14,306.0,Sea,Yes
S501631,PO102553,2026-02-18,0.0,Sea,No
S501632,PO101105,2025-03-03,273.0,Local,Yes
S501633,PO101025,2025-04-27,385.0,Local,Yes
S501634,PO102251,2025-10-19,0.0,DHL,No
S501635,PO100661,2026-07-17,64.0,Local,Yes
S501636,PO100804,2025-04-08,132.0,DHL,Yes
S501637,PO102451,2026-02-21,343.0,Rail,Yes
S501638,PO100535,2026-01-07,272.0,UPS,Yes
S501639,PO101391,2025-01-29,0.0,FedEx,No
S501640,PO101235,2025-03-14,332.0,Local,Yes
S501641,PO102624,2025-04-01,341.0,Local,Yes
S501642,PO102810,2025-03-15,109.0,Rail,Yes
S501643,PO101920,2025-04-27,273.0,Local,Yes
S501644,PO102164,2025-05-06,168.0,DHL,Yes
S501645,PO100627,2025-08-04,397.0,DHL,Yes
S501646,PO100748,2025-12-04,180.0,UPS,Yes
S501647,PO100104,2025-12-01,58.0,UPS,Yes
S501648,PO102542,2025-10-17,79.0,UPS,Yes
S501649,PO100045,2025-05-22,61.0,DHL,Yes
S501650,PO102870,2025-11-11,369.0,Sea,Yes
S501651,PO101354,2025-05-17,121.0,Sea,Yes
S501652,PO101239,2025-03-24,207.0,UPS,Yes
S501653,PO100981,2025-07-02,34.0,UPS,Yes
S501654,PO100959,2025-06-26,70.0,DHL,Yes
S501655,PO101515,2025-01-23,17.0,Rail,Yes
S501656,PO101836,2025-02-11,20.0,Local,Yes
S501657,PO102892,2025-05-10,315.0,FedEx,Yes
S501658,PO102496,2025-05-26,69.0,Sea,Yes
S501659,PO102583,2025-04-03,215.0,Sea,Yes
S501660,PO102558,2025-01-14,161.0,DHL,Yes
S501661,PO101481,2025-02-13,102.0,DHL,Yes
S501662,PO101559,2025-11-20,376.0,FedEx,Yes
S501663,PO102587,2025-06-28,206.0,FedEx,Yes
S501664,PO101507,2025-05-21,145.0,UPS,Yes
S501665,PO102063,2025-04-08,57.0,FedEx,Yes
S501666,PO102000,2025-03-30,83.0,Local,Yes
S501667,PO102290,2025-05-19,385.0,Local,Yes
S501668,PO101973,2025-04-16,269.0,Sea,Yes
S501669,PO100911,2025-03-30,187.0,Local,Yes
S501670,PO101294,2025-08-13,6.0,Local,Yes
S501671,PO102808,2025-03-30,353.0,Local,Yes
S501672,PO101802,2025-03-22,350.0,UPS,Yes
S501673,PO102752,2025-02-13,110.0,Sea,Yes
S501674,PO101753,2025-03-29,138.0,DHL,Yes
S501675,PO100114,2025-06-30,51.0,Sea,Yes
S501676,PO101603,2025-04-18,51.0,Sea,Yes
S501677,PO101322,2025-10-29,87.0,Sea,Yes
S501678,PO101860,2025-07-27,68.0,FedEx,Yes
S501679,PO102444,2025-05-21,84.0,DHL,Yes
S501680,PO102441,2025-05-23,42.0,FedEx,Yes
S501681,PO101098,2025-09-09,219.0,UPS,Yes
S501682,PO100977,2025-01-21,57.0,UPS,Yes
S501683,PO101505,2025-03-20,226.0,Rail,Yes
S501684,PO101126,2025-02-21,196.0,Rail,Yes
S501685,PO100296,2025-07-13,248.0,UPS,Yes
S501686,PO102225,2025-05-10,166.0,UPS,Yes
S501687,PO102362,2025-03-19,62.0,FedEx,Yes
S501688,PO101062,2025-07-20,263.0,UPS,Yes
S501689,PO100258,2025-05-26,112.0,DHL,Yes
S501690,PO102054,2025-09-10,253.0,FedEx,Yes
S501691,PO102096,2025-05-24,199.0,UPS,Yes
S501692,PO102208,2025-04-05,178.0,FedEx,Yes
S501693,PO101892,2025-07-28,26.0,FedEx,Yes
S501694,PO100175,2025-03-05,246.0,Local,Yes
S501695,PO101000,2025-03-29,19.0,Rail,Yes
S501696,PO101918,2025-05-05,265.0,FedEx,Yes
S501697,PO102502,2025-05-19,317.0,Sea,Yes
S501698,PO101667,2025-12-19,20.0,FedEx,Yes
S501699,PO100275,2025-05-25,106.0,Sea,Yes
S501700,PO102545,2025-05-25,237.0,Local,Yes
S501701,PO100675,2026-05-12,306.0,UPS,Yes
S501702,PO101823,2025-09-01,246.0,FedEx,Yes
S501703,PO101051,2025-05-13,81.0,Local,Yes
S501704,PO101356,2025-11-21,150.0,DHL,Yes
S501705,PO102103,2025-06-02,397.0,Local,Yes
S501706,PO100546,2025-02-26,396.0,Rail,Yes
S501707,PO101135,2025-02-24,10.0,Rail,Yes
S501708,PO102083,2025-12-19,321.0,UPS,Yes
S501709,PO102040,2025-09-24,224.0,Sea,Yes
S501710,PO100438,2025-07-20,264.0,UPS,Yes
S501711,PO101752,2025-02-14,149.0,Sea,Yes
S501712,PO101615,2025-07-15,278.0,Sea,Yes
S501713,PO101849,2025-06-18,274.0,Sea,Yes
S501714,PO102642,2025-08-15,194.0,Sea,Yes
S501715,PO101600,2025-03-30,172.0,Rail,Yes
S501716,PO101663,2025-06-10,265.0,Rail,Yes
S501717,PO100306,2025-05-26,310.0,FedEx,Yes
S501718,PO100618,2025-08-08,26.0,Rail,Yes
S501719,PO101132,2025-01-26,350.0,UPS,Yes
S501720,PO101395,2025-10-07,356.0,Rail,Yes
S501721,PO102404,2025-06-03,26.0,UPS,Yes
S501722,PO102228,2025-04-09,34.0,DHL,Yes
S501723,PO101379,2025-06-30,264.0,Rail,Yes
S501724,PO101699,2025-05-04,138.0,UPS,Yes
S501725,PO102115,2025-03-03,304.0,Sea,Yes
S501726,PO102339,2025-05-03,0.0,Local,No
S501727,PO102739,2025-02-08,363.0,Sea,Yes
S501728,PO100180,2025-03-09,242.0,FedEx,Yes
S501729,PO102481,2025-10-30,54.0,UPS,Yes
S501730,PO101487,2025-06-19,168.0,Sea,Yes
S501731,PO100913,2025-04-26,119.0,Rail,Yes
S501732,PO101557,2025-03-24,143.0,Rail,Yes
S501733,PO102113,2025-10-23,81.0,DHL,Yes
S501734,PO101044,2025-10-23,245.0,Local,Yes
S501735,PO101635,2025-03-26,352.0,UPS,Yes
S501736,PO102431,2025-09-25,358.0,Sea,Yes
S501737,PO101638,2026-08-30,62.0,Local,Yes
S501738,PO101582,2025-05-12,46.0,DHL,Yes
S501739,PO102086,2025-01-26,87.0,FedEx,Yes
S501740,PO101308,2025-04-25,99.0,Local,Yes
S501741,PO100821,2025-01-30,295.0,DHL,Yes
S501742,PO100601,2025-02-26,399.0,UPS,Yes
S501743,PO101620,2025-04-17,53.0,FedEx,Yes
S501744,PO100784,2025-03-03,192.0,Rail,Yes
S501745,PO101211,2025-05-01,80.0,DHL,Yes
S501746,PO100670,2025-02-19,16.0,Rail,Yes
S501747,PO101266,2025-03-29,360.0,FedEx,Yes
S501748,PO101096,2025-02-24,326.0,DHL,Yes
S501749,PO102526,2025-04-01,194.0,DHL,Yes
S501750,PO101997,2025-03-07,141.0,FedEx,Yes
S501751,PO102608,2025-06-15,108.0,UPS,Yes
S501752,PO100100,2025-02-28,303.0,DHL,Yes
S501753,PO102561,2025-06-03,265.0,FedEx,Yes
S501754,PO101779,2025-10-21,290.0,Local,Yes
S501755,PO100175,2025-03-04,209.0,Rail,Yes
S501756,PO100237,2025-02-09,165.0,DHL,Yes
S501757,PO102957,2025-09-25,342.0,Local,Yes
S501758,PO101122,2025-10-13,371.0,DHL,Yes
S501759,PO102918,2025-03-21,320.0,UPS,Yes
S501760,PO101977,2025-05-06,152.0,FedEx,Yes
S501761,PO102542,2025-10-24,290.0,DHL,Yes
S501762,PO102994,2025-03-01,268.0,FedEx,Yes
S501763,PO102003,2025-03-14,151.0,Sea,Yes
S501764,PO101537,2025-06-23,207.0,DHL,Yes
S501765,PO100754,2025-03-06,255.0,UPS,Yes
S501766,PO102258,2025-03-04,353.0,UPS,Yes
S501767,PO101146,2025-07-25,377.0,Local,Yes
S501768,PO101411,2025-03-08,141.0,UPS,Yes
S501769,PO100139,2026-05-06,343.0,FedEx,Yes
S501770,PO100540,2026-02-08,358.0,Sea,Yes
S501771,PO101414,2025-04-14,96.0,UPS,Yes
S501772,PO100269,2025-03-13,370.0,DHL,Yes
S501773,PO101035,2025-06-25,227.0,UPS,Yes
S501774,PO101890,2025-02-15,193.0,Sea,Yes
S501775,PO100505,2025-02-15,303.0,FedEx,Yes
S501776,PO101129,2025-03-15,0.0,DHL,No
S501777,PO102079,2025-08-10,389.0,Local,Yes
S501778,PO101872,2025-05-04,377.0,Local,Yes
S501779,PO101092,2025-06-14,118.0,Local,Yes
S501780,PO100812,2025-03-07,5.0,DHL,Yes
S501781,PO100361,2025-06-27,352.0,Local,Yes
S501782,PO101456,2025-06-17,243.0,UPS,Yes
S501783,PO100928,2025-06-24,0.0,DHL,No
S501784,PO100099,2025-03-18,152.0,DHL,Yes
S501785,PO101681,2026-05-15,128.0,DHL,Yes
S501786,PO102056,2025-04-12,124.0,Rail,Yes
S501787,PO102744,2025-05-13,146.0,FedEx,Yes
S501788,PO101052,2026-01-10,277.0,Rail,Yes
S501789,PO102509,2025-11-14,310.0,Rail,Yes
S501790,PO100920,2025-09-23,394.0,Rail,Yes
S501791,PO102437,2025-03-04,152.0,FedEx,Yes
S501792,PO100631,2025-11-23,360.0,Rail,Yes
S501793,PO100681,2025-04-08,111.0,Local,Yes
S501794,PO102204,2025-07-19,116.0,DHL,Yes
S501795,PO102382,2025-12-29,188.0,DHL,Yes
S501796,PO102307,2025-05-19,57.0,UPS,Yes
S501797,PO102129,2025-03-27,251.0,Sea,Yes
S501798,PO100753,2025-04-06,384.0,Local,Yes
S501799,PO101464,2027-08-15,150.0,FedEx,Yes
S501800,PO100719,2025-07-09,162.0,Sea,Yes
S501801,PO100074,2025-06-23,120.0,DHL,Yes
S501802,PO101293,2025-06-04,70.0,Rail,Yes
S501803,PO101922,2025-06-24,351.0,UPS,Yes
S501804,PO102673,2025-02-19,99.0,UPS,Yes
S501805,PO100061,2025-03-21,167.0,DHL,Yes
S501806,PO100873,2025-04-12,298.0,Local,Yes
S501807,PO100319,2025-02-13,151.0,Sea,Yes
S501808,PO102149,2025-08-17,326.0,UPS,Yes
S501809,PO101452,2025-10-13,2.0,DHL,Yes
S501810,PO100873,2025-04-28,152.0,Local,Yes
S501811,PO101745,2025-04-22,365.0,DHL,Yes
S501812,PO102302,2025-05-17,65.0,DHL,Yes
S501813,PO101555,2025-03-25,326.0,Local,Yes
S501814,PO102617,2025-03-14,69.0,Local,Yes
S501815,PO100111,2025-02-28,121.0,Local,Yes
S501816,PO100460,2025-02-08,109.0,DHL,Yes
S501817,PO102755,2025-03-22,316.0,UPS,Yes
S501818,PO100886,2025-05-31,247.0,FedEx,Yes
S501819,PO101115,2025-05-07,93.0,FedEx,Yes
S501820,PO101075,2025-04-10,268.0,DHL,Yes
S501821,PO100519,2025-03-08,103.0,DHL,Yes
S501822,PO100811,2025-09-19,112.0,UPS,Yes
S501823,PO102283,2025-03-13,321.0,Local,Yes
S501824,PO101924,2025-08-20,304.0,DHL,Yes
S501825,PO101604,2025-03-09,344.0,Rail,Yes
S501826,PO100926,2025-04-07,62.0,Local,Yes
S501827,PO100556,2025-02-18,300.0,DHL,Yes
S501828,PO102696,2025-05-14,136.0,Rail,Yes
S501829,PO102281,2025-03-27,55.0,Sea,Yes
S501830,PO101055,2025-04-07,0.0,UPS,No
S501831,PO100578,2025-05-06,303.0,Rail,Yes
S501832,PO100541,2025-05-17,258.0,DHL,Yes
S501833,PO102161,2025-07-02,253.0,FedEx,Yes
S501834,PO102251,2025-11-13,222.0,DHL,Yes
S501835,PO101052,2026-01-11,369.0,FedEx,Yes
S501836,PO102690,2025-05-12,167.0,UPS,Yes
S501837,PO100473,2025-11-19,160.0,UPS,Yes
S501838,PO102744,2025-05-09,166.0,Local,Yes
S501839,PO102300,2025-09-03,205.0,Local,Yes
S501840,PO100904,2025-04-24,267.0,FedEx,Yes
S501841,PO101945,2025-05-07,138.0,FedEx,Yes
S501842,PO100385,2025-08-19,368.0,UPS,Yes
S501843,PO100061,2025-03-12,346.0,Rail,Yes
S501844,PO100514,2025-03-18,248.0,FedEx,Yes
S501845,PO100429,2025-02-15,55.0,FedEx,Yes
S501846,PO100579,2025-04-11,209.0,Rail,Yes
S501847,PO101560,2025-04-04,17.0,Local,Yes
S501848,PO101164,2025-03-13,68.0,Local,Yes
S501849,PO102790,2025-07-21,133.0,FedEx,Yes
S501850,PO101323,2025-03-19,0.0,Local,No
S501851,PO102722,2025-08-11,308.0,Local,Yes
S501852,PO102358,2025-06-11,138.0,Sea,Yes
S501853,PO100470,2025-02-05,174.0,Local,Yes
S501854,PO101416,2025-03-01,97.0,UPS,Yes
S501855,PO101665,2025-10-05,171.0,DHL,Yes
S501856,PO101468,2025-11-08,154.0,FedEx,Yes
S501857,PO100808,2025-03-23,183.0,FedEx,Yes
S501858,PO100171,2025-01-09,242.0,UPS,Yes
S501859,PO102623,2025-11-29,304.0,DHL,Yes
S501860,PO100030,2025-05-19,285.0,DHL,Yes
S501861,PO100046,2025-02-28,27.0,UPS,Yes
S501862,PO100129,2025-04-23,360.0,Rail,Yes
S501863,PO102399,2025-06-27,0.0,Rail,No
S501864,PO100977,2025-01-21,202.0,DHL,Yes
S501865,PO101645,2025-07-16,250.0,Rail,Yes
S501866,PO101604,2025-03-07,362.0,Rail,Yes
S501867,PO100057,2025-03-07,69.0,Rail,Yes
S501868,PO101129,2025-03-13,370.0,DHL,Yes
S501869,PO102859,2025-02-28,21.0,Rail,Yes
S501870,PO101353,2025-07-22,152.0,FedEx,Yes
S501871,PO100767,2025-10-16,0.0,Sea,No
S501872,PO100682,2025-02-03,387.0,DHL,Yes
S501873,PO102008,2025-02-20,95.0,UPS,Yes
S501874,PO102333,2025-06-07,361.0,Rail,Yes
S501875,PO101790,2025-02-16,229.0,Local,Yes
S501876,PO101477,2025-07-31,125.0,DHL,Yes
S501877,PO100885,2025-02-24,258.0,UPS,Yes
S501878,PO100396,2025-09-05,322.0,Sea,Yes
S501879,PO101538,2025-03-27,369.0,FedEx,Yes
S501880,PO102073,2025-09-29,236.0,UPS,Yes
S501881,PO100312,2025-02-09,162.0,Rail,Yes
S501882,PO102173,2025-10-09,42.0,Local,Yes
S501883,PO101588,2025-03-12,276.0,Rail,Yes
S501884,PO101221,2025-03-23,353.0,UPS,Yes
S501885,PO100810,2026-06-18,68.0,DHL,Yes
S501886,PO102235,2025-06-07,173.0,Local,Yes
S501887,PO102745,2025-08-11,331.0,Local,Yes
S501888,PO102857,2025-02-04,125.0,UPS,Yes
S501889,PO102763,2025-05-17,170.0,Sea,Yes
S501890,PO102032,2025-04-05,47.0,Sea,Yes
S501891,PO101507,2025-05-29,261.0,Rail,Yes
S501892,PO100449,2025-02-05,217.0,UPS,Yes
S501893,PO102570,2025-03-19,305.0,Local,Yes
S501894,PO101894,2025-05-04,124.0,UPS,Yes
S501895,PO101377,2025-05-01,293.0,Local,Yes
S501896,PO102705,2025-09-26,162.0,Rail,Yes
S501897,PO100596,2025-06-14,201.0,DHL,Yes
S501898,PO102147,2025-03-26,275.0,DHL,Yes
S501899,PO100615,2025-12-04,206.0,UPS,Yes
S501900,PO100947,2025-11-17,40.0,Local,Yes
S501901,PO101581,2025-05-06,273.0,DHL,Yes
S501902,PO100555,2025-05-04,188.0,Local,Yes
S501903,PO100277,2025-05-23,355.0,Rail,Yes
S501904,PO102013,2025-03-16,93.0,UPS,Yes
S501905,PO100490,2025-04-08,42.0,Local,Yes
S501906,PO100254,2025-02-19,379.0,UPS,Yes
S501907,PO102428,2025-03-10,107.0,Local,Yes
S501908,PO100891,2025-10-05,328.0,Sea,Yes
S501909,PO100541,2025-05-06,65.0,Sea,Yes
S501910,PO101287,2025-03-08,365.0,Local,Yes
S501911,PO101633,2025-08-09,309.0,Rail,Yes
S501912,PO100824,2025-05-01,135.0,UPS,Yes
S501913,PO102926,2025-08-20,389.0,FedEx,Yes
S501914,PO101352,2025-05-05,24.0,Local,Yes
S501915,PO100280,2025-09-27,28.0,Local,Yes
S501916,PO101298,2025-06-15,62.0,Sea,Yes
S501917,PO100772,2025-02-25,273.0,DHL,Yes
S501918,PO102890,2025-03-25,229.0,Sea,Yes
S501919,PO102766,2025-05-01,20.0,UPS,Yes
S501920,PO100327,2025-05-26,3.0,Sea,Yes
S501921,PO102258,2025-03-07,218.0,FedEx,Yes
S501922,PO102774,2025-05-15,0.0,Rail,No
S501923,PO100922,2025-10-23,307.0,FedEx,Yes
S501924,PO100551,2025-10-01,136.0,Rail,Yes
S501925,PO102073,2025-10-08,397.0,FedEx,Yes
S501926,PO102074,2025-10-14,3.0,Sea,Yes
S501927,PO100701,2025-03-10,193.0,FedEx,Yes
S501928,PO101919,2025-04-18,73.0,Sea,Yes
S501929,PO102729,2025-05-18,361.0,Sea,Yes
S501930,PO102460,2026-10-11,118.0,UPS,Yes
S501931,PO100166,2025-03-08,154.0,Sea,Yes
S501932,PO100168,2025-02-19,209.0,DHL,Yes
S501933,PO100228,2025-11-26,0.0,FedEx,No
S501934,PO102002,2025-10-27,137.0,Local,Yes
S501935,PO100366,2026-02-02,318.0,Local,Yes
S501936,PO100527,2025-04-06,120.0,Local,Yes
S501937,PO100790,2025-02-25,115.0,DHL,Yes
S501938,PO100523,2025-10-02,13.0,Sea,Yes
S501939,PO101095,2025-02-25,69.0,FedEx,Yes
S501940,PO101668,2025-03-22,333.0,Rail,Yes
S501941,PO102153,2025-09-19,257.0,Rail,Yes
S501942,PO102779,2025-03-13,89.0,UPS,Yes
S501943,PO101908,2025-04-26,47.0,DHL,Yes
S501944,PO101305,2025-11-07,260.0,FedEx,Yes
S501945,PO100132,2025-02-27,228.0,Sea,Yes
S501946,PO102581,2025-11-01,180.0,Local,Yes
S501947,PO102316,2025-02-27,10.0,DHL,Yes
S501948,PO102720,2025-11-15,284.0,DHL,Yes
S501949,PO101642,2025-05-14,377.0,FedEx,Yes
S501950,PO102838,2025-08-26,126.0,Sea,Yes
S501951,PO101888,2025-08-24,134.0,UPS,Yes
S501952,PO101770,2025-03-20,155.0,Sea,Yes
S501953,PO100017,2025-04-12,248.0,UPS,Yes
S501954,PO101777,2025-04-12,140.0,UPS,Yes
S501955,PO100116,2025-08-23,318.0,Local,Yes
S501956,PO100797,2025-05-12,176.0,Local,Yes
S501957,PO102598,2025-03-15,323.0,FedEx,Yes
S501958,PO102976,2025-10-01,174.0,Sea,Yes
S501959,PO101711,2025-01-28,74.0,UPS,Yes
S501960,PO100752,2025-07-02,351.0,FedEx,Yes
S501961,PO102469,2025-05-05,143.0,UPS,Yes
S501962,PO101392,2025-03-30,292.0,DHL,Yes
S501963,PO102693,2025-05-12,398.0,Rail,Yes
S501964,PO102605,2025-04-29,112.0,Rail,Yes
S501965,PO102097,2025-06-12,206.0,UPS,Yes
S501966,PO100677,2025-05-04,131.0,FedEx,Yes
S501967,PO100105,2025-03-02,369.0,Local,Yes
S501968,PO100657,2025-04-26,110.0,Sea,Yes
S501969,PO101946,2025-04-08,370.0,UPS,Yes
S501970,PO101448,2026-01-02,67.0,UPS,Yes
S501971,PO101095,2025-02-09,382.0,Sea,Yes
S501972,PO100987,2025-04-07,86.0,Local,Yes
S501973,PO102889,2025-05-16,275.0,UPS,Yes
S501974,PO101808,2025-02-21,227.0,DHL,Yes
S501975,PO101782,2025-04-20,325.0,Local,Yes
S501976,PO100445,2025-12-29,10.0,DHL,Yes
S501977,PO101948,2025-04-08,397.0,Rail,Yes
S501978,PO102117,2025-06-03,384.0,Sea,Yes
S501979,PO101997,2025-03-03,355.0,Local,Yes
S501980,PO102197,2025-09-11,288.0,Local,Yes
S501981,PO100773,2025-04-24,112.0,FedEx,Yes
S501982,PO101561,2025-03-19,24.0,FedEx,Yes
S501983,PO101675,2025-03-08,291.0,Sea,Yes
S501984,PO101122,2025-10-24,339.0,Local,Yes
S501985,PO101301,2026-02-10,326.0,Rail,Yes
S501986,PO101586,2025-07-01,168.0,UPS,Yes
S501987,PO101686,2025-12-19,109.0,Sea,Yes
S501988,PO100943,2025-08-09,0.0,Sea,No
S501989,PO100454,2025-02-10,355.0,FedEx,Yes
S501990,PO101127,2025-05-16,196.0,Rail,Yes
S501991,PO100945,2025-01-04,33.0,Sea,Yes
S501992,PO100600,2025-03-23,205.0,Rail,Yes
S501993,PO102700,2025-06-01,312.0,Sea,Yes
S501994,PO100724,2025-05-13,182.0,FedEx,Yes
S501995,PO102280,2025-03-25,147.0,UPS,Yes
S501996,PO101417,2025-03-05,268.0,FedEx,Yes
S501997,PO101524,2025-03-30,11.0,Sea,Yes
S501998,PO100250,2025-03-25,70.0,Rail,Yes
S501999,PO101544,2026-02-26,256.0,DHL,Yes
S502000,PO100078,2025-04-12,396.0,FedEx,Yes
S502001,PO100897,2025-11-09,219.0,Rail,Yes
S502002,PO102968,2026-02-08,297.0,FedEx,Yes
S502003,PO100780,2025-06-14,362.0,Sea,Yes
S502004,PO100225,2025-04-27,259.0,Rail,Yes
S502005,PO101074,2026-07-26,0.0,UPS,No
S502006,PO101209,2027-02-08,84.0,Rail,Yes
S502007,PO101057,2025-04-11,156.0,Local,Yes
S502008,PO100802,2025-05-21,151.0,DHL,Yes
S502009,PO100741,2025-04-07,176.0,Sea,Yes
S502010,PO102178,2025-07-02,195.0,Rail,Yes
S502011,PO102679,2025-04-29,107.0,Sea,Yes
S502012,PO102885,2026-01-06,134.0,FedEx,Yes
S502013,PO102806,2025-08-09,276.0,FedEx,Yes
S502014,PO100703,2025-03-26,395.0,Rail,Yes
S502015,PO102544,2025-02-23,352.0,Local,Yes
S502016,PO101426,2025-03-10,380.0,Rail,Yes
S502017,PO102370,2025-07-11,155.0,UPS,Yes
S502018,PO100614,2025-10-02,277.0,Local,Yes
S502019,PO100328,2025-05-01,236.0,Sea,Yes
S502020,PO101395,2025-09-29,240.0,Rail,Yes
S502021,PO101483,2025-03-08,370.0,Sea,Yes
S502022,PO100132,2025-03-01,13.0,DHL,Yes
S502023,PO100834,2025-05-16,342.0,Local,Yes
S502024,PO102698,2025-05-02,35.0,Rail,Yes
S502025,PO100120,2025-09-19,47.0,DHL,Yes
S502026,PO102653,2025-02-13,214.0,Rail,Yes
S502027,PO101475,2025-06-29,146.0,UPS,Yes
S502028,PO100964,2025-03-27,159.0,FedEx,Yes
S502029,PO100128,2025-02-09,0.0,Sea,No
S502030,PO101598,2025-03-26,110.0,Rail,Yes
S502031,PO102076,2025-03-29,37.0,Local,Yes
S502032,PO102769,2025-06-15,277.0,Rail,Yes
S502033,PO101547,2025-05-13,14.0,Rail,Yes
S502034,PO100332,2025-01-24,347.0,Rail,Yes
S502035,PO101153,2025-06-05,232.0,Rail,Yes
S502036,PO101316,2025-04-23,316.0,Local,Yes
S502037,PO101196,2026-04-16,124.0,Local,Yes
S502038,PO102991,2025-09-27,279.0,Rail,Yes
S502039,PO101429,2025-09-19,111.0,FedEx,Yes
S502040,PO100355,2025-06-03,124.0,Rail,Yes
S502041,PO100138,2025-04-14,30.0,Sea,Yes
S502042,PO101526,2025-03-18,115.0,Sea,Yes
S502043,PO101197,2026-03-04,90.0,Local,Yes
S502044,PO100028,2025-06-03,212.0,Sea,Yes
S502045,PO100930,2025-02-09,38.0,Sea,Yes
S502046,PO102543,2025-06-18,83.0,UPS,Yes
S502047,PO101013,2025-01-22,27.0,Rail,Yes
S502048,PO102702,2025-02-02,217.0,Rail,Yes
S502049,PO100827,2025-04-04,360.0,Rail,Yes
S502050,PO100350,2025-04-22,372.0,Rail,Yes
S502051,PO102601,2025-01-19,215.0,DHL,Yes
S502052,PO102024,2025-04-17,221.0,Rail,Yes
S502053,PO100298,2025-05-08,15.0,Local,Yes
S502054,PO101743,2025-01-17,259.0,Local,Yes
S502055,PO101865,2025-04-26,266.0,DHL,Yes
S502056,PO101215,2025-04-06,120.0,Rail,Yes
S502057,PO101695,2025-02-17,128.0,FedEx,Yes
S502058,PO102111,2025-03-19,211.0,Rail,Yes
S502059,PO100754,2025-03-17,11.0,Local,Yes
S502060,PO100769,2025-08-25,176.0,UPS,Yes
S502061,PO101238,2026-03-28,133.0,Sea,Yes
S502062,PO100833,2025-03-15,325.0,UPS,Yes
S502063,PO102213,2026-03-27,320.0,FedEx,Yes
S502064,PO101906,2026-02-26,14.0,Rail,Yes
S502065,PO101564,2025-09-12,50.0,DHL,Yes
S502066,PO101218,2025-07-11,72.0,Rail,Yes
S502067,PO100505,2025-02-28,69.0,FedEx,Yes
S502068,PO101357,2025-03-27,391.0,FedEx,Yes
S502069,PO102840,2025-05-14,383.0,Sea,Yes
S502070,PO102880,2025-03-19,16.0,FedEx,Yes
S502071,PO101460,2025-03-11,334.0,UPS,Yes
S502072,PO102905,2025-02-15,357.0,Sea,Yes
S502073,PO101416,2025-02-11,56.0,Rail,Yes
S502074,PO102853,2025-11-13,105.0,Rail,Yes
S502075,PO101172,2025-06-15,132.0,DHL,Yes
S502076,PO100760,2025-01-31,48.0,FedEx,Yes
S502077,PO100832,2025-03-20,248.0,FedEx,Yes
S502078,PO101428,2025-07-09,273.0,Local,Yes
S502079,PO100282,2025-04-14,111.0,Sea,Yes
S502080,PO100378,2025-09-11,326.0,Local,Yes
S502081,PO100197,2025-11-17,336.0,Sea,Yes
S502082,PO100555,2025-05-19,349.0,UPS,Yes
S502083,PO100355,2025-05-11,38.0,Sea,Yes
S502084,PO101563,2025-03-20,357.0,Rail,Yes
S502085,PO101040,2025-05-04,240.0,DHL,Yes
S502086,PO102686,2025-02-21,318.0,Sea,Yes
S502087,PO100378,2025-09-27,121.0,Sea,Yes
S502088,PO100679,2025-09-30,48.0,Sea,Yes
S502089,PO102553,2026-02-14,10.0,DHL,Yes
S502090,PO101779,2025-10-02,233.0,FedEx,Yes
S502091,PO100898,2025-02-09,36.0,DHL,Yes
S502092,PO100075,2025-07-23,4.0,FedEx,Yes
S502093,PO100230,2025-08-06,44.0,Rail,Yes
S502094,PO101739,2025-04-02,56.0,DHL,Yes
S502095,PO100961,2025-06-29,42.0,FedEx,Yes
S502096,PO102349,2025-02-10,255.0,Rail,Yes
S502097,PO102773,2025-05-02,228.0,Rail,Yes
S502098,PO102262,2025-10-28,114.0,FedEx,Yes
S502099,PO102116,2025-04-23,237.0,FedEx,Yes
S502100,PO100392,2025-03-22,397.0,UPS,Yes
S502101,PO101108,2025-07-30,174.0,Rail,Yes
S502102,PO100266,2025-07-10,255.0,FedEx,Yes
